"Month","Tmin","Tmax","CP"
12,-8,3,0.49276476421535
12,-8,4,0.517473992737549
12,-8,5,0.559973497852444
12,-8,6,0.589009512275513
12,-8,7,0.585731890626204
12,-8,8,0.626305107713892
12,-8,9,0.573237323938458
12,-8,10,0.653317490342033
12,-8,11,0.5945763623329
12,-8,12,0.616819553021198
12,-8,13,0.622338787257782
12,-8,14,0.621512107559712
12,-8,15,0.505830807668994
12,-8,16,0.499112038065258
12,-8,17,0.590832995047518
12,-8,18,0.49097705381673
12,-8,19,0.523581002049941
12,-8,20,0.531986739015151
12,-8,21,0.525806978556899
12,-8,22,0.511894312323288
12,-8,23,0.49434419471162
12,-8,24,0.325989868316945
12,-8,25,0
12,-8,26,0
12,-8,27,0
12,-8,28,0
12,-8,29,0
12,-8,30,0
12,-7,-7,1.36175516794908e-06
12,-7,-6,3.19018425466989e-06
12,-7,-5,1.03966271479364e-05
12,-7,-4,4.18805914030677e-05
12,-7,-3,0.000186318865897491
12,-7,-2,0.000861631922479975
12,-7,-1,0.00402385157851669
12,-7,0,0.0184923884442179
12,-7,1,0.0789425785850607
12,-7,2,0.259406323569452
12,-7,3,0.50750333812855
12,-7,4,0.562606836944049
12,-7,5,0.559509592020256
12,-7,6,0.614493803434569
12,-7,7,0.593817868436487
12,-7,8,0.593611743492734
12,-7,9,0.631280136287027
12,-7,10,0.633412158578989
12,-7,11,0.620513382894195
12,-7,12,0.630616506822401
12,-7,13,0.633766347833193
12,-7,14,0.575206382446401
12,-7,15,0.526408019414427
12,-7,16,0.632340861404405
12,-7,17,0.5650617078291
12,-7,18,0.546417983490316
12,-7,19,0.555556254917329
12,-7,20,0.550048587338167
12,-7,21,0.536532485790071
12,-7,22,0.518977833237445
12,-7,23,0.499699237878184
12,-7,24,0.328487634251265
12,-7,25,0
12,-7,26,0
12,-7,27,0
12,-7,28,0
12,-7,29,0
12,-7,30,0
12,-6,-6,7.48245387201568e-06
12,-6,-5,1.73235131671754e-05
12,-6,-4,5.55328792868198e-05
12,-6,-3,0.000219618292017981
12,-6,-2,0.000959342764294978
12,-6,-1,0.00434850588457699
12,-6,0,0.0196129936570899
12,-6,1,0.0826597640278622
12,-6,2,0.268811031439979
12,-6,3,0.521255631733981
12,-6,4,0.555580955945823
12,-6,5,0.599205224098207
12,-6,6,0.637069110372286
12,-6,7,0.629871807846631
12,-6,8,0.56878875444184
12,-6,9,0.681062634325343
12,-6,10,0.656381724913597
12,-6,11,0.634909125112186
12,-6,12,0.661213782217208
12,-6,13,0.622167128099317
12,-6,14,0.546857206831582
12,-6,15,0.648638508528848
12,-6,16,0.602316342066588
12,-6,17,0.559057182282564
12,-6,18,0.569341908476596
12,-6,19,0.573235754848243
12,-6,20,0.560433637439776
12,-6,21,0.54326123782002
12,-6,22,0.523945862273917
12,-6,23,0.503881612485512
12,-6,24,0.391241787778469
12,-6,25,0
12,-6,26,0
12,-6,27,0
12,-6,28,0
12,-6,29,0
12,-6,30,0
12,-5,-5,4.01687485410733e-05
12,-5,-4,9.19439477231405e-05
12,-5,-3,0.000290160835088202
12,-5,-2,0.00112666125092291
12,-5,-1,0.00482266144003136
12,-5,0,0.0210891749260352
12,-5,1,0.0870606009121952
12,-5,2,0.279100251410308
12,-5,3,0.530772919782513
12,-5,4,0.573624451213779
12,-5,5,0.564075474020534
12,-5,6,0.622495325897343
12,-5,7,0.615365732279216
12,-5,8,0.634536278278785
12,-5,9,0.687010752075797
12,-5,10,0.642470209150772
12,-5,11,0.670284892625668
12,-5,12,0.59312862894807
12,-5,13,0.564136044335584
12,-5,14,0.670634604268061
12,-5,15,0.660102812794873
12,-5,16,0.586436958299653
12,-5,17,0.589009419719216
12,-5,18,0.585851829476931
12,-5,19,0.574985146782852
12,-5,20,0.566759667842226
12,-5,21,0.547833095582548
12,-5,22,0.527757930807581
12,-5,23,0.424574370802209
12,-5,24,0.458337833832311
12,-5,25,0
12,-5,26,0
12,-5,27,0
12,-5,28,0
12,-5,29,0
12,-5,30,0
12,-4,-4,0.000210688648809307
12,-4,-3,0.000476983319928125
12,-4,-2,0.00147976412269981
12,-4,-1,0.00563266645389513
12,-4,0,0.0232355791922153
12,-4,1,0.0927146938577338
12,-4,2,0.29091616033554
12,-4,3,0.543583328940469
12,-4,4,0.595340002260652
12,-4,5,0.586227515939773
12,-4,6,0.663424411532112
12,-4,7,0.576593818996793
12,-4,8,0.685786723131178
12,-4,9,0.690100613792305
12,-4,10,0.684169553579847
12,-4,11,0.637552950875036
12,-4,12,0.580984317497634
12,-4,13,0.689553009518119
12,-4,14,0.694077576507677
12,-4,15,0.623548927448156
12,-4,16,0.615129614631526
12,-4,17,0.606481496890728
12,-4,18,0.595505810631363
12,-4,19,0.581071889999332
12,-4,20,0.570994571471502
12,-4,21,0.520256889802262
12,-4,22,0.432929723257461
12,-4,23,0.129431777628785
12,-4,24,0.488706658267343
12,-4,25,0
12,-4,26,0
12,-4,27,0
12,-4,28,0
12,-4,29,0
12,-4,30,0
12,-3,-3,0.00107945512526319
12,-3,-2,0.00241375938612085
12,-3,-1,0.00734606291329225
12,-3,0,0.0269249455618649
12,-3,1,0.100968185940499
12,-3,2,0.305741736554279
12,-3,3,0.559076497909527
12,-3,4,0.601476258887632
12,-3,5,0.622029143863593
12,-3,6,0.685322648739726
12,-3,7,0.633629319309006
12,-3,8,0.704165211896326
12,-3,9,0.702136979070275
12,-3,10,0.697267138806496
12,-3,11,0.597348419883384
12,-3,12,0.701154352161623
12,-3,13,0.690093980717928
12,-3,14,0.666159454133329
12,-3,15,0.638531258249483
12,-3,16,0.63224647248006
12,-3,17,0.630458830207189
12,-3,18,0.613255436419842
12,-3,19,0.585401260005011
12,-3,20,0.524017688661509
12,-3,21,0.329798725634945
12,-3,22,0.24687350240511
12,-3,23,0.297349952242496
12,-3,24,0.340295671316854
12,-3,25,0
12,-3,26,0
12,-3,27,0
12,-3,28,0
12,-3,29,0
12,-3,30,0
12,-2,-2,0.00538830265312239
12,-2,-1,0.0118507483800604
12,-2,0,0.0347240081915987
12,-2,1,0.115087265715457
12,-2,2,0.326437543155259
12,-2,3,0.566590373546697
12,-2,4,0.602729049193944
12,-2,5,0.642756155670936
12,-2,6,0.61054892139081
12,-2,7,0.689745660209717
12,-2,8,0.711907624715577
12,-2,9,0.694905682476389
12,-2,10,0.614012277698265
12,-2,11,0.711817905125723
12,-2,12,0.738989797293778
12,-2,13,0.687505359189879
12,-2,14,0.671005436041015
12,-2,15,0.636507466054891
12,-2,16,0.57507530389311
12,-2,17,0.566706714013653
12,-2,18,0.504953434340159
12,-2,19,0.308302150810403
12,-2,20,0.35852488219577
12,-2,21,0.410308912443557
12,-2,22,0.426458650930993
12,-2,23,0.312065273505303
12,-2,24,0.340566789512877
12,-2,25,0
12,-2,26,0
12,-2,27,0
12,-2,28,0
12,-2,29,0
12,-2,30,0
12,-1,-1,0.0258196998989195
12,-1,0,0.0546482658837659
12,-1,1,0.143849349312139
12,-1,2,0.359355622790481
12,-1,3,0.569600766618838
12,-1,4,0.612985829880976
12,-1,5,0.643166688011802
12,-1,6,0.640229911120735
12,-1,7,0.710529592018969
12,-1,8,0.701202288047951
12,-1,9,0.629685949113226
12,-1,10,0.722093130761642
12,-1,11,0.738371747045814
12,-1,12,0.71052979170643
12,-1,13,0.713475199798982
12,-1,14,0.699131095985094
12,-1,15,0.518385333420074
12,-1,16,0.527690430196026
12,-1,17,0.45076327482973
12,-1,18,0.476065643390867
12,-1,19,0.541703892341306
12,-1,20,0.578770556221066
12,-1,21,0.539418940478286
12,-1,22,0.410527312506538
12,-1,23,0.42357949353189
12,-1,24,0.429140692206404
12,-1,25,0
12,-1,26,0
12,-1,27,0
12,-1,28,0
12,-1,29,0
12,-1,30,0
12,0,0,0.111545869587366
12,0,1,0.210460228642691
12,0,2,0.418703571863002
12,0,3,0.589496036079782
12,0,4,0.66574093435948
12,0,5,0.608584651271295
12,0,6,0.694979322283454
12,0,7,0.683069415226733
12,0,8,0.649555706329118
12,0,9,0.728748811035692
12,0,10,0.749717619528974
12,0,11,0.74053917469986
12,0,12,0.69212722865468
12,0,13,0.627409443605579
12,0,14,0.597151468755683
12,0,15,0.603551681317762
12,0,16,0.593506508214637
12,0,17,0.646212743480582
12,0,18,0.680596958690221
12,0,19,0.667968368023049
12,0,20,0.513618585459949
12,0,21,0.484406444533056
12,0,22,0.483108534353533
12,0,23,0.476291765924227
12,0,24,0.469284460603001
12,0,25,0
12,0,26,0
12,0,27,0
12,0,28,0
12,0,29,0
12,0,30,0
12,1,1,0.359080028334666
12,1,2,0.528221361643632
12,1,3,0.610481177400086
12,1,4,0.628531012449773
12,1,5,0.73044425805547
12,1,6,0.637399074409638
12,1,7,0.682605866502267
12,1,8,0.732583662615937
12,1,9,0.714254032195785
12,1,10,0.684490522343905
12,1,11,0.679329149403957
12,1,12,0.683147260844492
12,1,13,0.651223411517847
12,1,14,0.68824892149516
12,1,15,0.730457696533893
12,1,16,0.757757262408219
12,1,17,0.734431471150736
12,1,18,0.590485701015044
12,1,19,0.476116576134549
12,1,20,0.535396780638619
12,1,21,0.521416228483023
12,1,22,0.509666197067602
12,1,23,0.493799040618954
12,1,24,0.448515431192628
12,1,25,0
12,1,26,0
12,1,27,0
12,1,28,0
12,1,29,0
12,1,30,0
12,2,2,0.625165569797551
12,2,3,0.634865671345277
12,2,4,0.66215038767325
12,2,5,0.728744867817872
12,2,6,0.706517021688282
12,2,7,0.724821021837776
12,2,8,0.766405333610464
12,2,9,0.717564715392329
12,2,10,0.705884145552848
12,2,11,0.733147696279765
12,2,12,0.747839738122024
12,2,13,0.663696069895919
12,2,14,0.631299225240836
12,2,15,0.695329819927181
12,2,16,0.697069194869672
12,2,17,0.655662839404568
12,2,18,0.608665978263462
12,2,19,0.339440106707178
12,2,20,0.289662601849243
12,2,21,0.456690189327713
12,2,22,0.487988528205536
12,2,23,0.408179139559106
12,2,24,0.322979624865983
12,2,25,0
12,2,26,0
12,2,27,0
12,2,28,0
12,2,29,0
12,2,30,0
12,3,3,0.648565775962529
12,3,4,0.685550621422023
12,3,5,0.760063617209992
12,3,6,0.773971572046841
12,3,7,0.74566747070689
12,3,8,0.739555500132811
12,3,9,0.729636876794401
12,3,10,0.726608126243899
12,3,11,0.722240586366686
12,3,12,0.702618716127039
12,3,13,0.686306545633923
12,3,14,0.663102712557088
12,3,15,0.634739480564793
12,3,16,0.600326628428701
12,3,17,0.565459417394615
12,3,18,0.510954795382431
12,3,19,0.432405175124993
12,3,20,0.360499147538946
12,3,21,0.277141357203998
12,3,22,0.160564899506314
12,3,23,0.181131182315934
12,3,24,0
12,3,25,0
12,3,26,0
12,3,27,0
12,3,28,0
12,3,29,0
12,3,30,0
12,4,4,0.717979987529154
12,4,5,0.759757209180774
12,4,6,0.762485520118691
12,4,7,0.771830958404767
12,4,8,0.746386436817787
12,4,9,0.748960374139453
12,4,10,0.744145570595312
12,4,11,0.743943503341532
12,4,12,0.739573157376313
12,4,13,0.725523910110339
12,4,14,0.716605504788557
12,4,15,0.689541272211772
12,4,16,0.669533604882246
12,4,17,0.634142294525474
12,4,18,0.595149977066368
12,4,19,0.555615661470882
12,4,20,0.592063954920415
12,4,21,0.533385219183848
12,4,22,0.2945752447431
12,4,23,0.488841837983117
12,4,24,0
12,4,25,0
12,4,26,0
12,4,27,0
12,4,28,0
12,4,29,0
12,4,30,0
12,5,5,0.785131768723257
12,5,6,0.79509585807075
12,5,7,0.805754501096118
12,5,8,0.803820633305716
12,5,9,0.804380263998115
12,5,10,0.805533073112125
12,5,11,0.804524903221385
12,5,12,0.799457496492546
12,5,13,0.789372663803208
12,5,14,0.78142160051156
12,5,15,0.765426180975033
12,5,16,0.754462985091387
12,5,17,0.705825243520658
12,5,18,0.654140201581957
12,5,19,0.603841875214667
12,5,20,0.461563594093551
12,5,21,0.433905760274722
12,5,22,0.385162792985958
12,5,23,0.324135264583392
12,5,24,0
12,5,25,0
12,5,26,0
12,5,27,0
12,5,28,0
12,5,29,0
12,5,30,0
12,6,6,0.819668716493917
12,6,7,0.826428156080508
12,6,8,0.834837653676608
12,6,9,0.834915276430534
12,6,10,0.833767064761279
12,6,11,0.805420661614254
12,6,12,0.807880299821997
12,6,13,0.774357338831049
12,6,14,0.769650121673236
12,6,15,0.745497784583023
12,6,16,0.736431922363052
12,6,17,0.636240806509637
12,6,18,0.649798325119484
12,6,19,0.487167762948077
12,6,20,0.481567460383627
12,6,21,0.468074930716746
12,6,22,0.488635343956404
12,6,23,0
12,6,24,0
12,6,25,0
12,6,26,0
12,6,27,0
12,6,28,0
12,6,29,0
12,6,30,0
12,7,7,0.835310111534453
12,7,8,0.842894830645443
12,7,9,0.84469694722868
12,7,10,0.809846928119555
12,7,11,0.811746907930257
12,7,12,0.782421995047077
12,7,13,0.77850178224927
12,7,14,0.751535940922257
12,7,15,0.71609283767149
12,7,16,0.649095364459395
12,7,17,0.65302219545522
12,7,18,0.521795817760338
12,7,19,0.488972682553474
12,7,20,0.488530919030245
12,7,21,0.481645107488064
12,7,22,0
12,7,23,0
12,7,24,0
12,7,25,0
12,7,26,0
12,7,27,0
12,7,28,0
12,7,29,0
12,7,30,0
12,8,8,0.81992816629877
12,8,9,0.816184869604096
12,8,10,0.814976404831641
12,8,11,0.813294171322272
12,8,12,0.780988464790556
12,8,13,0.750671928007328
12,8,14,0.745540270666523
12,8,15,0.650282097171269
12,8,16,0.653035311725038
12,8,17,0.522045420024547
12,8,18,0.48626854892411
12,8,19,0.485903101111413
12,8,20,0.488460899859265
12,8,21,0.25855247004084
12,8,22,0
12,8,23,0
12,8,24,0
12,8,25,0
12,8,26,0
12,8,27,0
12,8,28,0
12,8,29,0
12,8,30,0
12,9,9,0.809226166429025
12,9,10,0.782783976576524
12,9,11,0.782372201886317
12,9,12,0.747430507965983
12,9,13,0.714452368286819
12,9,14,0.651206253154282
12,9,15,0.648345703782482
12,9,16,0.521229902592823
12,9,17,0.488935498811156
12,9,18,0.487277325752939
12,9,19,0.488351131629672
12,9,20,0.226017611474849
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,9,25,0
12,9,26,0
12,9,27,0
12,9,28,0
12,9,29,0
12,9,30,0
12,10,10,0.752033161764818
12,10,11,0.747310342835346
12,10,12,0.71558212809808
12,10,13,0.649448819609481
12,10,14,0.64789426199929
12,10,15,0.487673675571699
12,10,16,0.488596143273229
12,10,17,0.491032012199399
12,10,18,0.486028768197051
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,10,25,0
12,10,26,0
12,10,27,0
12,10,28,0
12,10,29,0
12,10,30,0
12,11,11,0.711187019728037
12,11,12,0.680404095275996
12,11,13,0.615603604221816
12,11,14,0.486864665653026
12,11,15,0.484657742990626
12,11,16,0.487858346262383
12,11,17,0.323301387210284
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,11,25,0
12,11,26,0
12,11,27,0
12,11,28,0
12,11,29,0
12,11,30,0
12,12,12,0.612941077111261
12,12,13,0.485589660067336
12,12,14,0.485154951434018
12,12,15,0.324178325963885
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,12,25,0
12,12,26,0
12,12,27,0
12,12,28,0
12,12,29,0
12,12,30,0
12,13,13,0
12,13,14,0
12,13,15,0
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,13,25,0
12,13,26,0
12,13,27,0
12,13,28,0
12,13,29,0
12,13,30,0
12,14,14,0
12,14,15,0
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,14,25,0
12,14,26,0
12,14,27,0
12,14,28,0
12,14,29,0
12,14,30,0
12,15,15,0
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,15,25,0
12,15,26,0
12,15,27,0
12,15,28,0
12,15,29,0
12,15,30,0
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,16,25,0
12,16,26,0
12,16,27,0
12,16,28,0
12,16,29,0
12,16,30,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,17,25,0
12,17,26,0
12,17,27,0
12,17,28,0
12,17,29,0
12,17,30,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,18,25,0
12,18,26,0
12,18,27,0
12,18,28,0
12,18,29,0
12,18,30,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,19,25,0
12,19,26,0
12,19,27,0
12,19,28,0
12,19,29,0
12,19,30,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,20,25,0
12,20,26,0
12,20,27,0
12,20,28,0
12,20,29,0
12,20,30,0
1,-20,-15,9.04195428764861e-14
1,-20,-14,5.30883464506758e-13
1,-20,-13,3.11175619587464e-12
1,-20,-12,1.8158214152371e-11
1,-20,-11,1.05194914098223e-10
1,-20,-10,6.03897843437783e-10
1,-20,-9,3.43089679965667e-09
1,-20,-8,1.92702891316329e-08
1,-20,-7,1.0691642106629e-07
1,-20,-6,5.85548194774874e-07
1,-20,-5,3.1634255686118e-06
1,-20,-4,1.68497216311558e-05
1,-20,-3,8.85347170093648e-05
1,-20,-2,0.000458986152571116
1,-20,-1,0.00233005171929596
1,-20,0,0.0114640786373809
1,-20,1,0.0520632624280893
1,-20,2,0.181527011975735
1,-20,3,0.360221454391846
1,-20,4,0.392562980631797
1,-20,5,0.415710572294653
1,-20,6,0.440520955184014
1,-20,7,0.422167677031892
1,-20,8,0.437073818917171
1,-20,9,0.488637104426482
1,-20,10,0.507370515541753
1,-20,11,0.478577919022729
1,-20,12,0.444771734362049
1,-20,13,0.419108319439394
1,-20,14,0.452991832545515
1,-20,15,0.488766063226377
1,-20,16,0.507543467661181
1,-20,17,0.509920983189238
1,-20,18,0.504368571556008
1,-20,19,0.473109864922174
1,-20,20,0.3338138287669
1,-20,21,0.279309113949588
1,-20,22,0.274580353939848
1,-20,23,0
1,-20,24,0
1,-20,25,0
1,-20,26,0
1,-20,27,0
1,-20,28,0
1,-20,29,0
1,-20,30,0
1,-19,-15,1.05111116221122e-13
1,-19,-14,5.99273829307623e-13
1,-19,-13,3.45382155659699e-12
1,-19,-12,1.99194830651626e-11
1,-19,-11,1.14377789528965e-10
1,-19,-10,6.51951084134949e-10
1,-19,-9,3.68190755355495e-09
1,-19,-8,2.05743824028338e-08
1,-19,-7,1.13637455786914e-07
1,-19,-6,6.1984179255381e-07
1,-19,-5,3.33678008005933e-06
1,-19,-4,1.77369538245311e-05
1,-19,-3,9.31089661629532e-05
1,-19,-2,0.000480179692408158
1,-19,-1,0.0024276372986418
1,-19,0,0.0119094695588677
1,-19,1,0.0539012855514048
1,-19,2,0.187046256445977
1,-19,3,0.369950260833776
1,-19,4,0.415425276579854
1,-19,5,0.426929098228068
1,-19,6,0.451366339766748
1,-19,7,0.438419581678986
1,-19,8,0.447814862834342
1,-19,9,0.501707810900286
1,-19,10,0.518835010085026
1,-19,11,0.506789380087914
1,-19,12,0.463666701979583
1,-19,13,0.461460097223828
1,-19,14,0.477249084728325
1,-19,15,0.508982035451013
1,-19,16,0.520300366723987
1,-19,17,0.519333039886761
1,-19,18,0.51228852514917
1,-19,19,0.451018288223681
1,-19,20,0.487950221798285
1,-19,21,0.286251849773272
1,-19,22,0.209964318348077
1,-19,23,0
1,-19,24,0
1,-19,25,0
1,-19,26,0
1,-19,27,0
1,-19,28,0
1,-19,29,0
1,-19,30,0
1,-18,-15,1.28037473825122e-13
1,-18,-14,6.93859028869687e-13
1,-18,-13,3.89172753829669e-12
1,-18,-12,2.2068895570435e-11
1,-18,-11,1.25232416072638e-10
1,-18,-10,7.07459456545867e-10
1,-18,-9,3.96676812352121e-09
1,-18,-8,2.20332756100462e-08
1,-18,-7,1.2106644329415e-07
1,-18,-6,6.58449979273255e-07
1,-18,-5,3.54075287071971e-06
1,-18,-4,1.87545636509964e-05
1,-18,-3,9.7791156936777e-05
1,-18,-2,0.00050201214606336
1,-18,-1,0.00253016678981337
1,-18,0,0.0123749695999629
1,-18,1,0.0558086961603282
1,-18,2,0.192735948858631
1,-18,3,0.380000431480645
1,-18,4,0.418970377043273
1,-18,5,0.448374497695239
1,-18,6,0.450162510546854
1,-18,7,0.460565409328923
1,-18,8,0.461687266614493
1,-18,9,0.51467164987781
1,-18,10,0.526461106112914
1,-18,11,0.509724038611144
1,-18,12,0.468806656590185
1,-18,13,0.489953174131513
1,-18,14,0.500827453930237
1,-18,15,0.525821835057731
1,-18,16,0.531638377298493
1,-18,17,0.528262001048376
1,-18,18,0.488805471464124
1,-18,19,0.439952200884777
1,-18,20,0.346469279831224
1,-18,21,0.298023294869848
1,-18,22,0.193541155940387
1,-18,23,0.0322975974105152
1,-18,24,0
1,-18,25,0
1,-18,26,0
1,-18,27,0
1,-18,28,0
1,-18,29,0
1,-18,30,0
1,-17,-15,1.73657139816533e-13
1,-17,-14,8.44020389464707e-13
1,-17,-13,4.49819299668677e-12
1,-17,-12,2.4818452422852e-11
1,-17,-11,1.38456080291431e-10
1,-17,-10,7.72910538653605e-10
1,-17,-9,4.29481017308341e-09
1,-17,-8,2.36901927885774e-08
1,-17,-7,1.29572748061217e-07
1,-17,-6,7.01863112612566e-07
1,-17,-5,3.7512638734486e-06
1,-17,-4,1.97623934469998e-05
1,-17,-3,0.000102646596631538
1,-17,-2,0.000525116223094214
1,-17,-1,0.00263804137091381
1,-17,0,0.0128611942070245
1,-17,1,0.0577856374448586
1,-17,2,0.198593148958689
1,-17,3,0.39039064925848
1,-17,4,0.425636690502618
1,-17,5,0.46094804128372
1,-17,6,0.458588418805503
1,-17,7,0.480219789704461
1,-17,8,0.493733417678134
1,-17,9,0.527582796884993
1,-17,10,0.531927962028264
1,-17,11,0.480227604188431
1,-17,12,0.47749495104985
1,-17,13,0.487370058065755
1,-17,14,0.523951239619428
1,-17,15,0.540181435152772
1,-17,16,0.542019044524645
1,-17,17,0.536910234990009
1,-17,18,0.477357593777321
1,-17,19,0.417258523676524
1,-17,20,0.359168869655041
1,-17,21,0.367799884893177
1,-17,22,0.191588958573183
1,-17,23,0.0971503529577815
1,-17,24,0
1,-17,25,0
1,-17,26,0
1,-17,27,0
1,-17,28,0
1,-17,29,0
1,-17,30,0
1,-16,-15,2.96919384410585e-13
1,-16,-14,1.14344702693573e-12
1,-16,-13,5.46306234875998e-12
1,-16,-12,2.86287919366304e-11
1,-16,-11,1.55359668211831e-10
1,-16,-10,8.52542622517746e-10
1,-16,-9,4.68262397617448e-09
1,-16,-8,2.56245272172342e-08
1,-16,-7,1.39282620478029e-07
1,-16,-6,7.49158650943936e-07
1,-16,-5,3.97704948307584e-06
1,-16,-4,2.0850786020906e-05
1,-16,-3,0.00010784888898676
1,-16,-2,0.000549645290922697
1,-16,-1,0.00275160189287942
1,-16,0,0.0133688931254436
1,-16,1,0.0598323926013159
1,-16,2,0.204614924277896
1,-16,3,0.401096018935626
1,-16,4,0.434792330869721
1,-16,5,0.460060983007937
1,-16,6,0.472758170986794
1,-16,7,0.497123209718355
1,-16,8,0.510325096619715
1,-16,9,0.540493312237545
1,-16,10,0.524386398035648
1,-16,11,0.492096981955578
1,-16,12,0.514728886831317
1,-16,13,0.500751035424589
1,-16,14,0.543091736743776
1,-16,15,0.552787746639497
1,-16,16,0.551777583055067
1,-16,17,0.514301277430429
1,-16,18,0.474394558111273
1,-16,19,0.395818669169845
1,-16,20,0.355118083268537
1,-16,21,0.3651908381648
1,-16,22,0.270525381231806
1,-16,23,0.142726280955612
1,-16,24,0
1,-16,25,0
1,-16,26,0
1,-16,27,0
1,-16,28,0
1,-16,29,0
1,-16,30,0
1,-15,-15,7.41067287747357e-13
1,-15,-14,1.95085286720524e-12
1,-15,-13,7.39098725764474e-12
1,-15,-12,3.47097118115816e-11
1,-15,-11,1.78832931680363e-10
1,-15,-10,9.56112507144976e-10
1,-15,-9,5.16976821165231e-09
1,-15,-8,2.79551964237243e-08
1,-15,-7,1.50262187288484e-07
1,-15,-6,8.0087090471256e-07
1,-15,-5,4.22536622665877e-06
1,-15,-4,2.20352693335257e-05
1,-15,-3,0.000113444124659422
1,-15,-2,0.000575748701186251
1,-15,-1,0.00287128574157187
1,-15,0,0.0138990666575058
1,-15,1,0.061949715614946
1,-15,2,0.210799021541734
1,-15,3,0.41262934445262
1,-15,4,0.477840368646444
1,-15,5,0.484457062109536
1,-15,6,0.473577704353602
1,-15,7,0.518341691447137
1,-15,8,0.52650409561932
1,-15,9,0.556155684979378
1,-15,10,0.515451267732208
1,-15,11,0.515946729778366
1,-15,12,0.534264796462102
1,-15,13,0.537326420469078
1,-15,14,0.559236889946957
1,-15,15,0.564191196558159
1,-15,16,0.561173039462955
1,-15,17,0.507761827185178
1,-15,18,0.466104353837837
1,-15,19,0.412191658025296
1,-15,20,0.335326114689713
1,-15,21,0.330073985248181
1,-15,22,0.276523190024084
1,-15,23,0.173077471010298
1,-15,24,0
1,-15,25,0
1,-15,26,0
1,-15,27,0
1,-15,28,0
1,-15,29,0
1,-15,30,0
1,-14,-14,4.8318827791989e-12
1,-14,-13,1.25797785700921e-11
1,-14,-12,4.69157467425391e-11
1,-14,-11,2.16724797667178e-10
1,-14,-10,1.10082115572826e-09
1,-14,-9,5.78023038062279e-09
1,-14,-8,3.06730938623103e-08
1,-14,-7,1.62804645508104e-07
1,-14,-6,8.59710336216175e-07
1,-14,-5,4.50229012549747e-06
1,-14,-4,2.33344169728401e-05
1,-14,-3,0.000119494606374748
1,-14,-2,0.0006036271053837
1,-14,-1,0.00299768516731198
1,-14,0,0.0144531459970001
1,-14,1,0.0641393522721895
1,-14,2,0.217144879382537
1,-14,3,0.424040470116721
1,-14,4,0.466835843525166
1,-14,5,0.483925365988579
1,-14,6,0.482716451873046
1,-14,7,0.52502359080038
1,-14,8,0.542338515161448
1,-14,9,0.542553166602246
1,-14,10,0.512206710041511
1,-14,11,0.529404326160873
1,-14,12,0.523556192938258
1,-14,13,0.559070210846965
1,-14,14,0.573224403761933
1,-14,15,0.574805155952567
1,-14,16,0.543116716350458
1,-14,17,0.495086160117426
1,-14,18,0.462141235788214
1,-14,19,0.412895448795588
1,-14,20,0.337291006029511
1,-14,21,0.369265497470442
1,-14,22,0.330745286302659
1,-14,23,0.257337195273515
1,-14,24,0
1,-14,25,0
1,-14,26,0
1,-14,27,0
1,-14,28,0
1,-14,29,0
1,-14,30,0
1,-13,-13,3.09009235629033e-11
1,-13,-12,7.9608140229158e-11
1,-13,-11,2.92510567113787e-10
1,-13,-10,1.32869554570067e-09
1,-13,-9,6.61540707215579e-09
1,-13,-8,3.41197103639297e-08
1,-13,-7,1.77938751997352e-07
1,-13,-6,9.28177745885964e-07
1,-13,-5,4.8159487756955e-06
1,-13,-4,2.4775123947031e-05
1,-13,-3,0.000126088682098556
1,-13,-2,0.000633561935629992
1,-13,-1,0.00313163895565237
1,-13,0,0.0150332777457996
1,-13,1,0.066404846187682
1,-13,2,0.223655123417322
1,-13,3,0.435836256852328
1,-13,4,0.463414145155377
1,-13,5,0.494159178264466
1,-13,6,0.489384319655759
1,-13,7,0.546966062259593
1,-13,8,0.557896244531215
1,-13,9,0.546633200324663
